id,subject,content,problem
230936,GITHUB Alta del usuario pedrete,Hola Necesito añadir mi usuario Github al grupo de Telefonica para que me den de alta en un repo. Mi usuario es pederte Ya tengo agregada la cuenta de telefonica el avatar el FA. Si hace falta algo mas me decis . Gracias Pedro,add-github-user
230934,GITHUB Alta del usuario gonesbuyo en el team Aura-cognitive,Hola necesitamos dar de alta los siguientes usuarios de GitHub en el la organizacion de Telefonica kikeani Enrique Pedrinaci gonesbuyo Gonzalo Estran joelpoco Joel Pocostales Todos deberian tener ya su perfil de GitHub publico y con autenticacion F activada. Son desarrolladores que accederan y contribuiran a repositorios privados de la organizacion Gracias Paulo,add-github-user
230930,Usuario colaborador JIRA,Hola Quisiera poder dar de alta en Jira a un colaborador externo sin usuario de LDAP. Como deberia hacerlo Gracias Juan Jorda del Amo Product Innovation Research Telefonica I D Torre Telefonica Diagonal planta PlaÃ�a Ernest Lluch i Martin Barcelona Email j mailto jjdatid.es uanmanuel.jordadelamotelefonica.com Skype juan jorda Office,add-jira-user
230924,GitHub Haz pública tu membresía a Telefonica,,
230923,GitHub Haz pública tu membresía a Telefonica,,
230922,GitHub Haz pública tu membresía a Telefonica,,
230921,GitHub Haz pública tu membresía a Telefonica,,
230920,GitHub Haz pública tu membresía a Telefonica,,
230919,GitHub Haz pública tu membresía a Telefonica,,
230917,JIRA PDIHUB Usuario sis bloqueado,Buenos dias Esta mañana me han reactivado la cuenta de tid que me la habian borrado por error pero ahora no puedo acceder ni a Jira ni a pdiHub mi user es HIsis . Un saludo Sergio Ibañez Sanahuja Email sibanezfull-on-net.com skype sergio Este correo y sus archivos asociados son privados y confidenciales y va dirigido exclusivamente a su destinatario. Si recibe este correo sin ser el destinatario del mismo le rogamos proceda a su eliminacion y lo ponga en conocimiento del emisor. La difusion por cualquier medio del contenido de este correo podria ser sancionada conforme lo previsto a las leyes españolas. No se autoriza la utilizacion con fines comerciales o para su incorporacion a ficheros automatizados de las direcciones del emisor o del destinatario. Con el fin de contribuir a preservar el medio ambiente por favor no imprima este correo electronico salvo que sea necesario gracias.,unsuspend
230911,Solicitud de provision de usuario JIRA,,
230866,usuario fvp de GIT,Buenos dias no se si os ha llegado un correo anterior. Solicito que se me habilite de nuevo el usuario FVP pues ayer no tuve tempo de subir mi desarrollo y ahora no funciona. Lo necesitamos lo antes posible. Gracias.,add-github-user
230846,Solicitud de provision de usuario JIRA,,
230844,Solicitud de provision de usuario JIRA,,
230842,Solicitud de provision de usuario JIRA,,
230840,Solicitud de provision de usuario JIRA,,
230836,Solicitud de provision de usuario JIRA,,
230829,Problemas con acceso al Wiki II,Estimados Se ha logrado el acceso a la web https wikis.tid.es video-ops index.php Main Page Pero con las mismas credenciales no se logra el acceso a los links Wiki de Operaciones CDN https wikis.tid.es cdn-operation Wiki de Servicios https wikis.tid.es video-sm index.php Main Page Saludos cordiales Denisse Munive M. -----Mensaje original----- De JUAN ANTONIO FERNANDEZ CASTELLANOS via RT mailto itusertid.es Enviado el miercoles de julio de a.m. Para Denisse Milagros Munive Mitma Asunto ITUSER Problemas con acceso al Wiki Buenos dias le hemos dado una nueva password W e r t Lo hemos probado y funciona correctamente. Saludos To see the content please follow the link below and use your TID user. http vmticket.hi.inet Ticket Display.htmlid,Problem
230800,PDIHUB Suspension del usuario bms,Buenos dias He estado de vacaciones una semana y hoy he visto que mi usuario de pdihub bms esta desactivado. Podeis volver a activarmelo Muchas gracias. Un saludo Beatriz,unsuspend
230790,GITHUB Alta del usuario plafl,Hola Mi cuenta de GitHub plafl estaba dentro de la organizacion Telefonica. Por lo visto no cumplia con algunos requisitos correo publico y foto de perfil por lo que la sacaron de la organizacion. Los problemas ya estan subsanados. Podeis volver a incluirla dentro de Telefonica Yo estoy dentro de Telefonica I D PHB Predicting Human Behavior por si sirve de algo. Gracias.,add-github-user
230777,Usuario HI JIRA Bernardo Martorel,Hola El usuario HI de Bernardo Martorell Velasco bernardo.martorelltelefonica.com mailto bernardo.martorelltelefonica.com ya ha sido creado porque ha recibido las credenciales via mail. Necesita disponer de acceso a JIRA y Colabora y no lo vemos entre el listado de usuarios de JIRA para poder asignarle proyecto permisos. Adicionalmente en JIRA necesita permisos para visualizar el componente de Structure cid image .png D FB. AB Por favor indicarnos como podemos avanzar Muchas gracias Ana Cristina Martin Prados T. Project Manager Planificacion Despliegue Servicios de Video-OBs gCTO - Telefonica Global Resources Mobile Skype acmp,add-jira-user
230771,Re Acceso a GitHub Telefonica a Gorka Revilla,Ya he actualizado el perfil para poner el email publico. Un saludo Gorka. El a las LUIS ESPLA ALARCON escribio Hola Podeis dar acceso a Gorka al GitHub Telefonica os paso sus datos y el estado que nos ha dicho Borja Gorka Revilla mail gorka.revillafernandeztelefonica.com mailto gorka.revillafernandeztelefonica.com github gorkarevilla https github.com gorkarevilla Este usuario no tiene el email publico completo,add-github-user
230770,RE Acceso a GitHub Telefonica a Antonio Díaz,Buenas el usuario de github es antoniodiazplaza https github.com antoniodiazplaza Sin el user. Saludos. Telefonica https www.security.telefonica.com en Antonio Diaz Plaza QA Documentation antonio.diazplazatelefonica.com mailto antonio.diazplazatelefonica.com Skype antonio.diaz. paths M Distrito Telefonica Edificio Oeste Planta . Madrid. Follow us and stay tuned at elevenpaths.com https www.elevenpaths.com index.html and security.telefonica.com https www.security.telefonica.com en LeaveAntes de imprimir este e-mail piense bien si es necesario hacerlo el medioambiente es cosa de todos. Este mensaje y sus adjuntos se dirigen exclusivamente a su destinatario puede contener informacion privilegiada o confidencial y es para uso exclusivo de la persona o entidad de destino. Si no es usted. el destinatario indicado queda notificado de que la lectura utilizacion divulgacion y o copia sin autorizacion puede estar prohibida en virtud de la legislacion vigente. Si ha recibido este mensaje por error le rogamos que nos lo comunique inmediatamente por esta misma via y proceda a su destruccion. The information contained in this transmission is privileged and confidential information intended only for the use of the individual or entity named above. If the reader of this message is not the intended recipient you are hereby notified that any dissemination distribution or copying of this communication is strictly prohibited. If you have received this transmission in error do not read it. Please immediately reply to the sender that you have received this communication in error and then delete it. Esta mensagem e seus anexos se dirigem exclusivamente ao seu destinatario pode conter informaÃ�Ã�o privilegiada ou confidencial e e para uso exclusivo da pessoa ou entidade de destino. Se nÃ�o e vossa senhoria o destinatario indicado fica notificado de que a leitura utilizaÃ�Ã�o divulgaÃ�Ã�o e ou copia sem autorizaÃ�Ã�o pode estar proibida em virtude da legislaÃ�Ã�o vigente. Se recebeu esta mensagem por erro rogamos-lhe que nos o comunique imediatamente por esta mesma via e proceda a sua destruiÃ�Ã�o. De LUIS ESPLA ALARCON Enviado el miercoles de julio de Para epgtid.es CC ANTONIO DIAZ PLAZA antonio.diazplazatelefonica.com Asunto Acceso a GitHub Telefonica a Antonio Diaz Hola Podeis dar acceso a Antonio al GitHub Telefonica os paso sus datos y el estado que nos ha dicho Borja Antonio Diaz mail antonio.diazplazatelefonica.com mailto antonio.diazplazatelefonica.com Github antoniodiazplazauser https github.com antoniodiazplazauser Este usuario no existe,add-github-user
230769,Acceso a GitHub Telefonica a Gorka Revilla,Hola Podeis dar acceso a Gorka al GitHub Telefonica os paso sus datos y el estado que nos ha dicho Borja Gorka Revilla mail gorka.revillafernandeztelefonica.com mailto gorka.revillafernandeztelefonica.com github gorkarevilla https github.com gorkarevilla Este usuario no tiene el email publico completo,add-github-user
230768,Acceso a GitHub Telefonica a Antonio Díaz,Hola Podeis dar acceso a Antonio al GitHub Telefonica os paso sus datos y el estado que nos ha dicho Borja Antonio Diaz mail antonio.diazplazatelefonica.com mailto antonio.diazplazatelefonica.com Github antoniodiazplazauser https github.com antoniodiazplazauser Este usuario no existe,add-github-user
230767,GITHUB Alta del usuario IvanPrats en el team p-apis,Hola Podeis dar acceso a Ivan al GitHub Telefonica os paso sus datos y el estado que nos ha dicho Borja Ivan Prats Poy Email ivan.pratspoytelefonica.com mailto ivan.pratspoytelefonica.com GitHub user IvanPrats https github.com IvanPrats No tiene el perfil obligatorio completo,add-github-user
230764,GitHub Haz pública tu membresía a Telefonica,,
230755,PDIHUB Suspension del usuario jimg,Hola Hace unos dias que me habilitaron el acceso a pdihub. Ya he instalado los certificados necesarios para acceder a la VPN y con ello a los servidores en hi.inet Cuando intento acceder a https pdihub.hi.inet con mi usuario de tid me contesta con Your account is suspended Podriais facilitarme el acceso Muchas gracias. Iñaki,unsuspend
230754,PDIHUB Suspension del usuario fvp,Buenos dias Necesito subir un codigo a GIT lo antes posible. Para ello necesito que se me rehabilite el usuario fvp con los permisos necesarios. Muchas gracias y un saludo.,unsuspend
230753,PDIHUB Suspension del usuario bgv,Hola queria solicitar la reactivacion de mi cuenta en PDIHUB mi nombre de usuario es bgv . Un saludo Beatriz.,unsuspend
230746,PDIHUB Suspension del usuario imp,Hello My user imp has been marked as orphan and suspended. I am part of the CDN team and need to access to pdihub could you active again my user Thanks in advance. Regards.,unsuspend
230735,Solicitud acceso usuario Jira,Hola Solicito acceso a Jira para el usuario Pablo Garay pablo.garayericsson.com mailto pablo.garayericsson.com Es de la empresa Ericsson con direccion C Retama Madrid. Es para poder acceder a los proyectos de la plataforma de video global. Para cualquier aclaracion no duden en contactarme. Saludos Miguel Esteve,add-jira-user
230734,GITHUB Alta del usuario cesarca en el team p-apis,Hola Necesitamos que los siguientes usuarios tengan acceso a la organizacion GitHub telefonica en concreto dentro del team https github.com orgs Telefonica teams p-apis members. Ivan Prats Poy Email ivan.pratspoytelefonica.com GitHub user IvanPrats Antonio Diaz mail antonio.diazplazatelefonica.com Github antoniodiazplazauser Gorka Revilla mail gorka.revillafernandeztelefonica.com github gorkarevilla Luis Espla mail luis.esplaalarcontelefonica.com github luisespla paths Cesar Calatrava mail cesar.calatrava paths.com github cesarca Gracias David,add-github-user
230716,GITHUB Añadir como admin al equipo p-owners a los repos de baikal,,
230707,GITHUB Altas en yot-bot de los usuarios franblopez y vadimmelenciuc,Buenos dias necesitamos dar de alta a dos colaboradores en github. Sus cuentas son franblopez y vadimmelenciuc ya tienen foto FA etc. El repositorio del proyecto es https github.com Telefonica yot-bot usamos el team YoT. Me comento Javier Martinez que se han comprado nuevas licencias asi que espero que no haya problema. Muchas gracias y un saludo Ivan Lopez.,add-github-user
230706,PDIHUB Problema de acceso del usuario aica,,
230692,PDIHUB Alta del usuario iom,Hola buenos dias Soy Ivan Ortiz necesito acceder a pdihub.hi.inet Un saludo Ivan,add-pdihub-user
230691,PDIHUB alta de los usuarios anabb y aag,Hola Necesitariamos que añadieseis estos usuarios a github para que tengan acceso al repositorio https pdihub.hi.inet mc anabb y aag Gracias y un saludo Carolina,add-pdihub-user
230689,Acceso a Jira para un nuevo usuario,Hola Podeis dar acceso a Jira al usuario JFSA Le he podido incorporar a un proyecto pero no puede logarse en Jira y acceder a el. Muchas gracias. Saludos,add-jira-user
230677,GITHUB Alta del usuario JPradoGit uid prado,GITHUB Alta del usuario JPradoGit uid prado ---------------------------------------------------- Javier de Prado de la Fuente ---------------------------------------------------- Telefonica I D Parque Tecnologico de Boecillo C Abraham Zacuto Boecillo Valladolid email javier.depradotelefonica.com mailto javier.depradotelefonica.com skype prado.tid.es ----------------------------------------------------,add-github-user
230676,Alta en JIRA,Hola Necesitamos el alta en JIRA para el usuario JSS Saludos Noe,add-jira-user
230675,GitHub Haz pública tu membresía a Telefonica,,
230674,GitHub Haz pública tu membresía a Telefonica,,
230673,GitHub Haz pública tu membresía a Telefonica,,
230672,GitHub Haz pública tu membresía a Telefonica,,
230669,GitHub Haz pública tu membresía a Telefonica,,
230668,GitHub Haz pública tu membresía a Telefonica,,
230664,GITHUB Solpe para colaboradores robertoia y dasirra,Hola la solpe esta aprobada. Dar acceso a los usuarios - robertoia - dasirra Ambos de synergic partners. Gracias Albert,add-github-user
230661,Openstack Renombrar el usuario de fermin a fermin.galan,Hola Me pongo en contacto con vosotros por indicacion de Juan Antonio Fernandez Castellanos detalle mas abajo. Necesitaria acceso a OpenStack. Mi antiguo login era fermin y mi nuevo login es fermin.galan Â�Muchas gracias Un saludo ------ Fermin -------- Mensaje reenviado -------- Asunto tNuevo usuario en TID Fecha tFri Jul De tJUAN ANTONIO FERNANDEZ CASTELLANOS juanantonio.fernandezcastellanos.exttelefonica.com Para tFERMIN GALAN MARQUEZ fermin.galanmarqueztelefonica.com CC tJUAN ANTONIO FERNANDEZ CASTELLANOS juanantonio.fernandezcastellanos.exttelefonica.com Fermin Nos han indicado que te creemos un nuevo usuario valido hasta el de Enero de Hemos esperado que tu buzon de correo hubiera sido asumido por completo por tu empresa actual. Tambien te he generado un certificado personal nuevo con password de instalacion Para que te transfieran los elementos que tuvieras en los entornos de desarrollo contacta con epgtid.es mailto epgtid.es indicando tu login antiguo y el nuevo loginâ � y el entorno al cual te refieres jira pdihub etc Pruebalo a partir del lunes que el perfil tendra todos los permisos que necesites. Tus nuevas credenciales login fermin.galan password Saludos Juan Antonio Fernandez Castellanos I Telefonica I D. IT Telefonica I D CCDO Tech Strategy Software Engineering Ronda de la comunicacion sn edificio Oeste- Planta Madrid JuanAntonio.FernandezCastellanos.exttelefonica.com mailto JuanAntonio.FernandezCastellanos.exttelefonica.com www.tid.es http www.tid.es www.telefonica.com http www.telefonica.com,
230651,Acceso a la Wiki,Estimados Por favor su apoyo necesito acceder a las siguientes wikis Wiki de Operaciones Video https wikis.tid.es video-ops index.php Main Page Wiki de Operaciones CDN https wikis.tid.es cdn-operation Wiki de Servicios https wikis.tid.es video-sm index.php Main Page Saludos Luis Bernilla,
230624,GITHUB Alta del usuario vadimMelenciuc vadim,Necesitamos dar acceso al usuario vadimMelenciuc al repositorio https github.com Telefonica yot-bot,add-github-user
230622,JIRA Alta del usuario Miguel Angel Rincon mar en VDC,Buenos dias Solicito la inclusion del usuario de Jira Miguel Angel Rincon mar en el proyecto Virtual Data Center . VDC. Puede tomarse como ejemplo el usuario ya existente sof . Gracias Un saludo. cid image .jpg D B . C BCFA http www.telefonica.com Dario Martin Buil Telefonica de España Desarrollo de Servicios Cloud Desarrollo de Servicios y Sistemas Distrito T Edificio Este Planta Ronda de la Comunicacion s n Madrid España. dario.martinbuiltelefonica.com mailto dario.martinbuiltelefonica.com Tel. Mov.,add-jira-user
230618,PDIHUB Suspension del usuario dgb,Hola Hoy me he incorporado al trabajo despues de un permiso de paternidad y me he encontrado que no puedo acceder a PDIHUB. Revisando los correos he encontrado esto Your user dgb has been marked as dormant Por favor podeis restablecer mi usuario. Muchas gracias. Un saludo David.,add-pdihub-user
230608,GITHUB Problema de acceso a Telefonica CSB del usuario cfgrande,Hola He intentado entrar hoy a los proyectos https github.com Telefonica csb-flexitab https github.com Telefonica csb-mail-notifications Me da un en ambos como si hubiera perdido el acceso. Me autentico correctamente con mi usuario mariacristina.fernandezgrandetelefonica.com mailto mariacristina.fernandezgrandetelefonica.com y el codigo que recibo por SMS Saludos Cristina. MÂ� Cristina Fernandez Grande Telefonica Business Solutions Product Manager Global Cloud Services Distrito Telefonica Edificio Oeste Planta Ronda de la Comunicacion s n Madrid España mariacristina.fernandezgrandetelefonica.com mailto mariacristina.fernandezgrandetelefonica.com Tel Movil,Problem
230605,GITHUB acceso github.com Telefonica,Hola Nos falta acceso a GitHub.com telefonica para los siguientes usuarios - robertvazquez - alberts-tid Gracias Albert,add-github-user
230601,PDIHUB Alta del usuario CXB,Hola Se ha incorporado con nosotros Mariano en copia y necesitaria que tuviera acceso a pdihub para poder subir codigo. Podeis darle acceso Su usuario es CXB Gracias Ã�lvaro --------------------------------------- Ã�lvaro Sanchez Perez Technical Lead â LUCA Fleet CDO â BI Big Data --------------------------------------- cid image .jpg D . D C,add-pdihub-user
230594,PDIHUB Suspension del usuario orestes,Todavia tengo algun repo que necesito acceder en pdihub... podriais activarme la cuenta -- Si no tiene nada mejor que hacer aqui no lo haga - Xavier Benguerel Begin forwarded message From epgtid.es mailto epgtid.es Subject PDIHUB SCM Inactivity Policy Date July at GMT To orestes.sanchezbenaventetelefonica.com mailto orestes.sanchezbenaventetelefonica.com EPG Orestes Your user orestes has been marked as dormant Users are considered dormant if theyve existed for longer than a month havent generated any activity within the last month and are not Site Admins. Activity is defined as commenting on issues or pull requests creating issues pull requests repositories making any commits on any repositories or owning any repositories that have been pushed to recently. Check orestes public activity https pdihub.hi.inet orestestab activity If there is any reason that implies that the user should be maintained regardless of the activity performed please mail EPG Admins mailto epgtid.es,unsuspend
230591,PDIHUB Problemas de certificado del usuario cx,Hola me pongo en contacto con ustedes para notificar un problema de acceso a un repositorio de pdihub Failed to execute git ls-remote --tags --heads https pdihub.hi.inet analytics analytics-submarine.git exit code of remote Private mode requires auth fatal Authentication failed for https pdihub.hi.inet analytics analytics-submarine.git Failed to execute git ls-remote --tags --heads https pdihub.hi.inet analytics analytics-viz-cartography.git exit code of fatal unable to access https pdihub.hi.inet analytics analytics-viz-cartography.git server certificate verification failed. CAfile etc ssl certs ca-certificates.crt CRLfile none Mi usuario en pdihub ex cx y estoy usando el sistema operativo Ubuntu Muchas gracias de antemano Saludos Rebeca,Problem
230588,PDIHUB Suspension del usuario b-ams,Buenas soy el becario con numero de matricula y al intentar entrar al repositorio pdihub me he encontrado con que la cuenta esta suspendida y la necesito para integracion de codigo. se podria volver a reactivar Gracias de antemano y perdon por las molestias.,unsuspend
230584,PDIHUB Problema clave ssh del usuario jrm,Hola Borja Me esta dando problemas el acceso a pdihub mediante clave ssh. Puedes ayudarme por favor Muchas gracias. Un saludo Javi.,Problem
230572,PDIHUB Suspension del usuario josemll,Hola He recibido un mail de aviso por inactividad durante un mes de mi cuenta en pdihub. La razon es que estuve de vacaciones y por tanto no lo he usado. Esto no significa que no lo necesite. Se podria por favor reactivar mi cuenta Gracias y un saludo Jose,unsuspend
230567,PDIHUB Suspension del usuario mmsm,Buenos dias Mi usuario de git mmsm ha sido suspendido. Por favor podriais activarlo. Muchas gracias por adelantado. Un saludo Merce. Antes de imprimir piensa en el Medio Ambiente Confidencialidad Este correo electronico y en su caso cualquier documento anexo al mismo puede contener informacion confidencial o de datos de caracter personal dirigida a su destinatario o destinatarios. Queda prohibida su divulgacion copia o distribucion a terceros sin la previa autorizacion escrita del remitente. Si Ud. recibe este correo electronico y cualquier documento anejo al mismo por error no debe divulgarlo copiarlo ni entregarlo a terceros. En el supuesto de que usted no fuera el destinatario le rogamos que lo indique a la direccion electronica del remitente y no comunique su contenido a terceros procediendo a su destruccion. Las opiniones conclusiones y demas informacion incluidas en este correo y en su caso en cualquier documento anejo al mismo que no esten relacionadas con asuntos estrictamente profesionales de AUBAY SPAIN S.A.U se entenderan como no respaldadas por la entidad siendo de la exclusiva responsabilidad del remitente. El remitente no garantiza la integridad rapidez o seguridad del presente correo ni se responsabiliza de posibles perjuicios derivados de su captura incorporaciones de virus o cualesquiera otras manipulaciones efectuadas por terceros.,unsuspend
230563,PDIHUB Alta del usuario rjg,Hola Necesito que se reactive el usuario rjg para pdihub pertenece en el proyecto de CDN. Posiblemente se bloqueo debido a la inactividad pero ahora el uso que hara sera frecuente. Muchas gracias y saludos Alex,add-pdihub-user
230546,Alta usuarios en project Openstack,Hola Podeis por favor dar de alta a ALS Ã�lvaro Leon en el Openstack del EPG Un saludo David David Perales Ferrera Development Lead Manager Global Cloud Services Telefonica Business Solutions M david.peralesferreratelefonica.com mailto david.peralesferreratelefonica.com Distrito Telefonica Oeste building th floor Ronda de la Comunicacion s n Madrid Spain,add-users-to-tenant-kilo
230545,Artifactory Backup Error Notification,,
230539,Artifactory Backup Error Notification,,
230516,Solicitud de provision de usuario JIRA,,
230514,PDIHUB Alta del usuario acm,Hola Necesito que se reactive el usuario acm para pdihub pertenece en el proyecto de CDN. Posiblemente se bloqueo debido a la inactividad pero ahora el uso que hara sera frecuente. Muchas gracias y saludos Alex,add-pdihub-user
230430,Agregar usuario corporativo y github,Buenos dias acaba de incorporarse como colaborador a nuestro equipo Vadim Melenciuc en CC. Necesitamos crearle un usuario para nuestro dominio para que pueda entrar en internet con la VPN etc. Tambien tenemos que meterle en la organizacion de Telefonica de github para poner meterle en nuestros repositorios. Su usuario de github es costadvl. Muchas gracias y un saludo Ivan Lopez.,add-github-user
230374,Alta usuario en OpenStack,Hola necesitaria que el usuario igd Ivan Garcia Diez se le diese de alta en OpenStack en los proyectos -IOT-demo -IoT-int-ext -IOTVAL -iot-int -iotonpremise Saludos,add-users-to-tenant-kilo
230319,PDIHUB Alta del usuario pgb,Buenas tardes Tenemos un nuevo miembro en el equipo de VDC y necesitamos darle de alta en pdihub para poder contribuir a la automatizacion que tenemos en el proyecto. Os dejo la informacion del usuario Nombre y Apellido Pablo Garrido Usuario TID pgb Correo pgarridotcpsi.es mailto pgarridotcpsi.es Muchas gracias Un saludo,add-pdihub-user
230310,JAVIER DE PRADO DE LA FUENTE quiere obtener acceso a EPG Environments,,
230309,JAVIER DE PRADO DE LA FUENTE quiere obtener acceso a EPG Environments,,
230296,Dar de alta en github a la persona propia Javier provecho,Hola Necesitamos que tenga acceso al github la persona propia que se incorporo ayer Javier Provecho en CC. Cumple las normas de foto correo y Factor. Un saludo y muchas gracias Javier,add-github-user
230288,Re Usuario sin acceso a jira,Hola Borja me comenta el usuario r.cerrudo que esta teniendo problemas de acceso a Jira. Podeis hacerle un resset de su password por favor Un saludo Agus -- Jose Agustin Martinez Garcia Service Development PMPÂ� gCTO - Global Video Unit Mobile Phone email joseagustin.martinezgarciatelefonica.com mailto joseagustin.martinezgarciatelefonica.com,Problem
230278,Incidencia dev-gbic-cartodb- .aislada,Buenas tardes Me pongo en contacto ya que tal y como he estado viendo hoy con Jaime y Saul estamos teniendo problemas con la maquina dev-gbic-cartodb- .aislada la cual excede los tiempos de respuesta devolviendo constantemente Time Out ademas de una velocidad de navegacion muy lenta. Es por este motivo por lo que os solicitamos ayuda para ver si algun elemento de la red esta ralentizando el proceso o si se trata de otro punto. Muchas gracias y mañana si os parece me paso por la planta para ver que se puede hacer o necesita. Un saludo image .png Jose Ramon Sanchez Martos Business Analytics GIS Market Intelligence B B Ronda de la Comunicacion s n Edif. Oeste Â� Madrid España Fijo Movil joseramon.sanchezmartostelefonica.com mailto joseramon.sanchezmartostelefonica.com,Problem
230245,PDIHUB Alta del usuario cx,Hola buenos dias Hace unos meses me incorpore al equipo de normalizacion en CDO y necesito acceso a pdihub https pdihub.hi.inet analytics gbic urm Mi usuario LDAP es cx Si necesitan algun dato adicional me avisan. Un saludo Alvaro Quezada Mustaros Data Engineer Sourcing Deployment th platform CDO Distrito C Edificio Oeste Planta Ronda de la Comunicacion s n Madrid España alvaro.quezadamustarostelefonica.com mailto alvaro.quezadamustarostelefonica.com C cid image .jpg D FFC . C DBF alvaroquezadam,add-pdihub-user
230233,acceso a PdiHub y DCIP,Hola Andres sigue sin tener acceso a PdiHub ni a DCIP podeis por favor ayudarnos a resolver este tema Un saludo Gonza. From Gonzalo Fernandez Rodriguez gonzalo.fernandezrodrigueztelefonica.com mailto gonzalo.fernandezrodrigueztelefonica.com Date lunes de julio de To gestrecursostid.es mailto gestrecursostid.es gestrecursostid.es mailto gestrecursostid.es Cc itusertid.es mailto itusertid.es itusertid.es mailto itusertid.es Subject Usuario de Tid para becario Andres Hola Solicito un usuario y acceso a la red de TID para el becario Andres Lopez Diaz. Andres ha estado recientemente con nosotros en una beca de la FUE y ahora tiene otra beca de la SEPI entiendo que al terminar la beca de la FUE le habeis dado de baja en todos los sitemas. Os paso los mismos datos que os pase la vez anterior. A pesar de estar en la juridica de Telefonica Digital algunos de los proyectos en los que trabajamos estan en el repo del pdihub para el cual tambien necesitaria tener acceso. LOPEZ DIAZ ANDRES bec T BOECILLO TUTOR Gonzalo Fernandez Rodriguez Directorate Ceo- CDO Sub-area Ceo- CTO Team CEO- P -CIBERSECURITY Disciplina INGENIERIA CECO CTO-Security NÂ� Horas Tipo Becario Juridica Telefonica DIGITAL BOECILLO Un saludo Gonza.,
230232,Resetear clave usuario JIRA c-soetjiptobk.jp.nec.com,Buenos dias El usuario de NEC con email c-soetjiptobk.jp.nec.com No puede acceder a JIRA. Podrian por favor revisarlo y ver que es necesario realizar para que pueda acceder nuevamente probablemente resetear la clave Si necesitan cualquier accion por parte de NEC me indican y yo traslado internamente. Gracias por adelantado y saludos ---------------------------------------------------------------------------- DescriÃ�Ã�o RGB PNG statement color type s NEC Iberica S.L.U. Daniel Errea Telefonica Global Project Manager Tel Mob. DescriÃ�Ã�o DescriÃ�Ã�o DescriÃ�Ã�o DescriÃ�Ã�o facebook http facebook.com necbrasil DescriÃ�Ã�o DescriÃ�Ã�o DescriÃ�Ã�o DescriÃ�Ã�o linkedin http www.linkedin.com company DescriÃ�Ã�o DescriÃ�Ã�o DescriÃ�Ã�o DescriÃ�Ã�o twitter http twitter.com necbrasil -------------------------------------------------------------------------------------------------------------------------------------------------------------- AVISO Este mensaje y todos los anexos transmitidos con el mismo han sido enviados para el uso exclusivo del destinatario y pudieran contener informacion confidencial o privilegiada. Si su receptor no fuera el destinatario o persona que se responsabilice de su entrega al mismo por el presente se le informa que la difusion distribucion copia u otro uso de este mensaje o sus anexos esta estrictamente prohibida. Si hubiera recibido este mensaje por error rogamos lo notifique al remitente de inmediato nos lo haga saber y lo elimine de su ordenador. NOTICE This e-mail message and all attachments transmitted with it are intended solely for the use of the addressee and may contain legally privileged and confidential information. If the reader of this message is not the intended recipient or an employee or agent responsible for delivering this message to the intended recipient you are hereby notified that any dissemination distribution copying or other use of this message or its attachments is strictly prohibited. If you have received this message in error please notify the sender immediately by replying to this message and please delete it from your computer. --------------------------------------------------------------------------------------------------------------------------------------------------------------,Problem
230216,Activacion cuenta PDIHUB,Buenos dias La semana pasada se ha incorporado Javier Rodriguez Martin jrm y necesitamos que tenga acceso a PDIHub. Por favor podeis activarle su cuenta. Gracias Javi. â â â â F. Javier Escudero Martin CDO-CTO LUCA D Telefonica I D Tel franciscojavier.escuderomartintelefonica.com mailto franciscojavier.escuderomartintelefonica.com,add-pdihub-user
230208,Problema instancias openstack epg,Hola Me han desaparecido unas instancias que habia recreado ayer en el tenant -Mobileconnect INTâ �y ahora al intentar crearlas de nuevo me muestra el error No valid host was found. There are not enough hosts available. ucode,Problem
230194,Problema de acceso a instancias Openstack EPG,Hola Estoy intentando acceder desde la red . a las VM que tenemos en el Openstack del EPG y no consigo acceder ni por SSH. Debe de haber algun problema ya que servicios que tenemos expuestos a internet como http priceserver.tid.es catalog v offerings no son accesibles ahora tampoco. Podeis ver que esta pasando Es el Project Un saludo David David Perales Ferrera Development Lead Manager Global Cloud Services Telefonica Business Solutions M david.peralesferreratelefonica.com mailto david.peralesferreratelefonica.com Distrito Telefonica Oeste building th floor Ronda de la Comunicacion s n Madrid Spain,Problem
230168,Máquina virtual Ubuntu,Hola En el servidor lte que cuenta con maquina virtual Ubuntu al acceder mediante VNC aparece el salvapantallas sin posibilidad de quitar y no es posible acceder a la maquina. Podriais quitarlo para que pudieramos acceder sin problema a la misma El usuario es lte y password lte Muchas gracias. Un saludo Elena,Problem
230158,RE Solicitud de máquina virtual dentro de la VLAN de VOLTE-BOE,Hola para el proyecto NOVUM laboratorio VoLTE necesitamos otras DOS maquinas virtuales Linux con las siguientes caracteristicas Hay que crearlas como parta de la VLAN que nos fue asignada para el laboratio VoLTE RED VOLTE-BOE IP . . . SEDE BOE ENRUTADO MACROLAN JC MASK . . . RANGO From . . . To . . . BROADCAST . . . VLAN FECHA DHCP GATEWAY . . . RESPONSABLE TECNICO David Gallegos MAQUINA a crear IP Address . . . Hostname dev-ob-hss Ubuntu Server . . LTS bits CPU GHz RAM GB HD GB Interface Gigabit Ethernet MAQUINA a crear IP Address . . . Hostname dev-ob-as Ubuntu Server . . LTS bits CPU GHz RAM GB HD GB Interface Gigabit Ethernet Gracias Santi Prieto,crearmaquinavirtual
