favorite_count,hashtag,link,retweet_count,tweet
2,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040231236109774848,3,"@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Menos del 2% de las reducciones de jornada y las excedencias son tomadas por parte de los hombres, pero nos venden los PII como una petición general de la sociedad sin grietas ni debate."
2,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040230914662588416,0,"@Liatanis @WombatLa @ana_ni1menos @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Pero en vez de denunciarle, le tratan como un héroe, incluso se llega a criticar a la mujer a incorporarse cuando es su derecho. De verdad que en nuestra sociedad actual patriarcal los PII nos llevan a la corrresponsabilidad?"
0,@barbijaputa,https://twitter.com/mamenbeee/status/1040230440496492545,0,Qué opinas? Has escrito algo al respecto q me lo haya perdido? es q no tengo claro q sea un signo de impotencia por machismo continuado...@Barbijaputa https://t.co/z48OVcTl6G
1,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040229303710109696,2,"@MariaPazosMoran @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @BeatrizGimeno1 La inmensa mayoría decide según lo que se encuentra. Si. Y cuando se encuentra con paro y precarirdad toca plegarse a las exigencias y coacciones del capitalismo patriarcal.
Los PII satisfacen las exigencias de  los empresarios y dejan a las mujeres sin opciónes para cuidar"
2,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040225682650005505,0,"@c_margoz @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 6 semanas o transferibles para cada progenitor y 20 transferibles en familias biparentales, en caso de familias monoparentales que estás puedan usarlas la/el cabeza de familia o quién está persona designe"
6,@barbijaputa,https://twitter.com/juliacaru/status/1040225188569382912,2,"@DulantziNabar @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Es maravilloso esos padres corresponsables. Pero, ¿qué prefiere la madre? ¿Que su pareja le lleve al bebé o poder darle el pecho tranquilamente en su casa o en cualquier sitio con un permiso de maternidad que lo permita?"
2,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040224856502161408,1,"@c_margoz @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Con los PII tendremos 16 semanas intransferibles, de las cuales si me incorporo después de la parte obligatoria, 10 semanas se perderán, 10 semanas que podrían incorporarse al segundo cuidador/a"
2,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040224444755660800,1,"@c_margoz @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Nosotras queremos libertad de elección para las familias para organizarse, quien quiera incorporarse a las 6 semanas pueda y quién quiera más tarde también. Por ello pedimos ampliación transferiilidad
Los PII si imponen un único modelo de maternidad y paternidad en solitario."
6,@barbijaputa,https://twitter.com/juliacaru/status/1040223656465625088,3,@BeatrizGimeno1 @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran En otras culturas y gran parte de la historia las madres no han cuidado? Cuál es la fuente?La reivindicación de las madres no es la biología sino el derecho a decidir la forma de crianza que prefieran. No se pueden promulgar leyes sin contar con las personas implicadas.
0,@barbijaputa,https://twitter.com/DanielMarGarBCN/status/1040218433059790849,0,"@ana_ni1menos @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran Si, yo también creo que no estamos tan lejos. Coincidimos muy mucho en el papel de la madre los 9 primeros meses creo. Creo también que en otros aspectos como el papel del padre o la tribu en los cuidados iniciales no tanto. Pero si, coincido en que twitter dificulta el debate."
2,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040216031497736192,0,"@MariaPazosMoran @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @BeatrizGimeno1 Lo que la sociedad actual usa como arma arrojadiza, tanto o más que la biología es la coacción desde el mercado laboral."
4,@barbijaputa,https://twitter.com/crianzaautorreg/status/1040214618965204992,4,"@PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 De todos modos está genial que se intervenga desde el feminismo hegemónico en esta cuestión de los permisos (aunque sea para tergiversar). Así se evidencia que el debate dista mucho de estar cerrado, como llevamos diciendo tanto tiempo. No lo está, dejad de ignorar a las madres."
4,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040213717697351682,1,"@DanielMarGarBCN @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran lo q se está haciendo en los últimos tiempo es desvincular el bebé de la madre, está en los vientres de alquiler, sobre todo es donde más claro se ve.El bebé necesita de su madre porque hay una etapa esencial . tengo q salir sorry"
3,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040213137125986306,0,"@DanielMarGarBCN @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran es que estamos hablando de responsabilidades y cuidados obviamente referentes a los derechos de ese bebé a ser cuidados por la madre porque es dependiente de su madre el bebé , no puedes desvincularlos .bueno ya hablaremos, no estamos tan lejos, solo q es twitter"
2,@barbijaputa,https://twitter.com/Kaplan_GV/status/1040205693867970560,0,"@TangoMartin21 @VinuelaLaura @Barbijaputa Gracias por la información, Tango. No me extraña nada de nada después de leer el artículo."
0,@barbijaputa,https://twitter.com/DanielMarGarBCN/status/1040205046640721920,0,"@ana_ni1menos @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran El resto de meses si creo que pueden, y que de hecho es positivo para una sociedad menos patriarcal, que sean de la pareja o de otros miembros de la estructura familiar no clásica. Si la pareja es monoparental que todos los meses sean para la madre biológica."
0,@barbijaputa,https://twitter.com/DanielMarGarBCN/status/1040204905049464832,0,"@ana_ni1menos @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran Al situarlo más en el bebé por eso hablo de +/- 9 meses exclusivos de la madre biológica, cuando el bebé más la necesita."
0,@barbijaputa,https://twitter.com/DanielMarGarBCN/status/1040204379230531584,0,"@ana_ni1menos @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran No estoy de acuerdo. Entiendo que tu sitúas el derecho más en la madre que el bebé. Por eso tu planteas que independientemente de la estructura familiar los meses X han de ser para la madre. Yo creo que el derecho, aunque también en la madre, se sitúa sobretodo en el bebé."
0,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040202025756229632,0,"@DanielMarGarBCN @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran dices tiene 9 meses..ok...eso solo vale para mujeres en pareja de toda la vida..vaya, no para todas las mujeres, q los criterios son la madre de las desigualdades"
0,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040201713142194177,0,"@DanielMarGarBCN @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran no estamos discrepando tanto ( las adopciones son otro tema), es q o yo no me explico o no me entiendes. La maternidad es un hecho universal y por tanto los derechos son universales viva como viva
si soltera le quitan ese resto intercambiable, con quien lo cambia?"
1,@barbijaputa,https://twitter.com/4_manel/status/1040201584733507584,0,"@Zurine3 @PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 No sabia que el padre debia proteger la relación maternofilial, de qué la ha de proteger?."
0,@barbijaputa,https://twitter.com/DanielMarGarBCN/status/1040200822456561664,0,@ana_ni1menos @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran Hablo de 9 meses +/- para la madre biológica con el objetivo de garantizar siempre la posibilidad de 6 meses de lactancia materna exclusiva y una transición gradual de la exclusiva a la parcial.
5,@barbijaputa,https://twitter.com/LorenaMoncholi/status/1040200791859122176,1,"@crianzaautorreg @PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 Ya podemos estar en el parque más amplio o en la empresota más grande o en el puestazo más alto, que las Mujeres madres vamos a seguir encerradas. Porque lo que nos encierra es la sociedad, no la maternidad. Empezando por el feminismo ( fem..qué??)anti-madres. Ese me puede."
0,@barbijaputa,https://twitter.com/DanielMarGarBCN/status/1040200496336842752,0,"@ana_ni1menos @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran Pues entonces discrepamos. A mi me parece bien por poner un ejemplo distribuir los meses de permiso de manera diferente en función de si la familia es ""clásica"", monoparental, triparental, etc. Garantizando siempre 9 meses para la madre biológica (sin entrar en adopciones etc)."
2,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040200253528571909,0,"@DanielMarGarBCN @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran ser casada, soltera, viuda ,asexual , lesbiana , hetero..esos son factores que no son criterios de elección a la hora de ser madre, el permiso tiene q valer para TODAS de forma universal e independiente de como viva."
0,@barbijaputa,https://twitter.com/LorenaMoncholi/status/1040200116861390849,0,"@crianzaautorreg @PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 Efectivamente. Y, por cierto, si se pusiera tanto empeño en sacar “de casa” a escritores/as, como pasa con las mujeres que son madres, nos quedaríamos sin libros que leer. En una cadena de montaje o en una ofi, poco se puede escribir. Qué manía le tengo a lo de “la casa”."
1,@barbijaputa,https://twitter.com/Liatanis/status/1040199897688023040,0,"@WombatLa @ana_ni1menos @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 No es un detalle de ellos. Es una obligación nuestra reivindicarlo y que se haga.

Pero vivimos en un mundo en el que si protestas porque vulneran tus derechos, te critican.
Ese es uno de los graves problemas en este caso en concreto.

Y la normalización de algo no normal."
2,@barbijaputa,https://twitter.com/ana_ni1menos/status/1040199792134168577,0,"@DanielMarGarBCN @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran q es q si te leo es que no puede existir distinciones entre modelos porque es precisamente eliminar la universalidad de los derechos. La maternidad es un hecho en si misma desprendida de la biología de la mujer,la protección universal de la decisión de maternar"
2,@barbijaputa,https://twitter.com/Caro_delOlmo/status/1040199732856086529,0,"@MariaPazosMoran @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @BeatrizGimeno1 Y que haya gran plasticidad no significa q todo vale. Por ahí voy yo... En cuanto a influir comportamientos con regulación: estamos, creo, bastante de acuerdo, pero no en prioridades o ritmos, ni tampoco en cómo ir armando esa regulación. Pero es un debate muy largo para tuiter!"
2,@barbijaputa,https://twitter.com/Caro_delOlmo/status/1040199637708226561,0,"@MariaPazosMoran @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @BeatrizGimeno1 Existe gente que opta por la castidad, ¿significa eso que no existe la pulsión sexual? Ignorar que la pulsión sexual existe y tiene mucho de biológico ¿nos hace más feministas? más libres? Al contrario: el conocimiento es poder, y negar realidades no nos lleva a ningún lado."
2,@barbijaputa,https://twitter.com/Caro_delOlmo/status/1040199412365107201,0,"@MariaPazosMoran @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @BeatrizGimeno1 pero sí, claro que sí, con la misma biología (aunque ojo, porque quienes saben de biología dicen que también la biología cambia, la relación no es unidireccional) hay una plasticidad tremenda. Pero eso no significa que podamos obviarla, porque está ahí, y pesa."
2,@barbijaputa,https://twitter.com/WombatLa/status/1040199249764511746,0,"@Liatanis @ana_ni1menos @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Si pusiesen los medios para controlar los fraudes,sería un detalle por su parte."
1,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040198678244458497,0,"@MariaPazosMoran @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @BeatrizGimeno1 Nosotras defendemos la libertad de elección. Algo que no permite los PII con su Intransferibilidad y como único modelo de organización familiar, la formada por el modelo de pareja patriarcal."
1,@barbijaputa,https://twitter.com/DanielMarGarBCN/status/1040197935298953217,0,"@ana_ni1menos @Caro_delOlmo @BeatrizGimeno1 @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran ¿Has leído lo que he escrito o respondes por inercia? Que parte no se entiende de ""estoy a favor de 12 meses para familias monoparentales o buscar otro sistema para otros modelos de familias si así lo solicitan."""
4,@barbijaputa,https://twitter.com/Liatanis/status/1040197466711310337,0,"@WombatLa @ana_ni1menos @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Cierto. Como el mierdas que se hizo subcampeón en un triatlón aprovechando la baja que le cedió su mujer tras parir (e irse ella a trabajar).
Pero eso es fraude de ley y hay que luchar contra ellos, no esconder lo que debería ser normalidad: criar a las hijas/os en igualdad."
3,@barbijaputa,https://twitter.com/WombatLa/status/1040196466298511360,1,"@Liatanis @ana_ni1menos @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 El problema es que hay mucho huevón que se coge la baja y no hace nada. Y no hay medios para controlar que lo hagan. Muchas mujeres al llegar a casa se encuentran con que toca turno doble, después de trabajar, toca el trabajo doméstico y el de cuidados. Es un tema difícil creo yo"
1,@barbijaputa,https://twitter.com/Liatanis/status/1040195901485146112,0,"@ana_ni1menos @WombatLa @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 En todo caso, para mí, criar no es solo educar, o coeducar. Es implicarse, querer, comprender, cariño, unión, confianza.

Crecí con eso de mi madre y con mi padre siendo el señor que viene de trabajar e imparte orden.
Los veranos, donde tenía a mi padre, eran mágicos."
0,@barbijaputa,https://twitter.com/TalibanaTeta/status/1040195587717693440,0,@PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 *correcta
1,@barbijaputa,https://twitter.com/Liatanis/status/1040195508768305152,0,"@ana_ni1menos @WombatLa @PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Eso no lo pongo en duda y estoy totalmente de acuerdo.

Pero en cuanto al compromiso del hombre en la crianza de hijas e hijos, considero lo que he puesto. Y no considero la baja de maternidad un premio, sino un derecho.

Ahora mismo es alrevés, y el patriarcado está comodísimo."
3,@barbijaputa,https://twitter.com/TalibanaTeta/status/1040195486395891712,4,"@PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Lo peor, es que esta política correcta de equiparar al padre y a la madre en los primeros meses del bebé surge de la ignorancia sobre fisiología y psicología perinatal y el patriarcado que quiere borrar a ""la madre""."
4,@barbijaputa,https://twitter.com/TalibanaTeta/status/1040194862770020352,3,@PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Muy bien explicado. Le robo unas frase a Ibone Olza: la naturaleza no es políticamente incorrecta https://t.co/VlD8Qdv7e4
5,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040194347420057600,3,"@BeatrizGimeno1 @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran La realidad es esta, madres cargadas e ignoradas políticamente, y es por ello por lo que luchamos.  Lo biológico está ahí, pero no tiene sentido alguno si no existe libre elección y que de una vez por todas el feminismo mire también por las madres. (4)"
1,@barbijaputa,https://twitter.com/MariaPazosMoran/status/1040194314683523072,0,"@Caro_delOlmo @PlataformaPetra @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @BeatrizGimeno1 .... ¿Cómo se explican las diferencias de comportamiento entre países y cuando cambian las regulaciones?. La biología es la  misma, pero el terreno de juego cambia. Nos dicen ""que las amilias decidan"", pero saben que la inmensa mayoría decide según la regulación que se encuentra."
6,@barbijaputa,https://twitter.com/TalibanaTeta/status/1040194297654665216,2,@crianzaautorreg @PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 Así es. Se nos juzga como esclavas. Cuando realmente estamos invirtiendo entre salud para nuestros hijos y aportándole al bien común. El sacrificio viene porque no tenemos apoyo social ni reconocimiento alguno.
2,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040194270010003456,2,"@BeatrizGimeno1 @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran que no garantiza en absoluto que el padre se encargue del bebé, siendo necesario un cambio de mentalidad previo que hay que trabajar. No podemos cargar de nuevo a las madres con todo mientras ampliamos privilegios masculinos. (3)"
3,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040194141026758656,2,"@BeatrizGimeno1 @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran sin dar por hecho además que todos los modelos familiares son de corte patriarcal. En el caso de que haya padre, la corresonsabilidad necesaria no puede en ningún caso conseguirse mediante una equiparación de permisos (2)"
4,@barbijaputa,https://twitter.com/PlataformaPetra/status/1040193988022730753,2,"@BeatrizGimeno1 @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran Desde PETRA defendemos la libre elección de las madres, tanto si desean criar como si no, así como dejar de invisibilizarlas. Por ello apostamos por la transferibilidad de los permisos, para que cada familia se organice según su realidad, (1)"
1,@barbijaputa,https://twitter.com/c_margoz/status/1040193919307407373,0,"@PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Si basamos nuestras elecciones en este tipo de afirmacioes médicas pues como que ya no son tan libres, no?"
4,@barbijaputa,https://twitter.com/crianzaautorreg/status/1040193792312270848,4,"@PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 El feminismo NO ES ESO que nos venden como tal desde algunos sectores complacientes con el patriarcado y el capitalismo. El feminismo es muy necesario, y debe tener en cuenta a todas las madres."
6,@barbijaputa,https://twitter.com/crianzaautorreg/status/1040193730295283712,4,"@PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 Los permisos deben ser ampliados y transferibles, para que cada familia se organice según sus necesidades. El foco ha de ponerse en las empresas, no de nuevo cargar a las madres (y a los bebés). SE PUEDE, pero NO SE QUIERE."
5,@barbijaputa,https://twitter.com/crianzaautorreg/status/1040193658623066112,5,"@PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 mientras tanto las madres van a seguir cargadas con todo y además obligadas por el ""feminismo"" a trabajar fuera de casa) y, otra vez, pasando por encima de las madres como si no existiesen como mujeres."
2,@barbijaputa,https://twitter.com/c_margoz/status/1040193584304201728,0,"@PlataformaPetra @Caro_delOlmo @Zurine3 @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @madresfera @MariaPazosMoran @BeatrizGimeno1 Jo, pues es que este discurso a mí me resulta un poco culpabilizador para las madres, si eliges otras cosas cartas con la culpa de no estar dando ""lo mejor"" a tu bebé, que es tu propia presencia constante, teta etc."
8,@barbijaputa,https://twitter.com/crianzaautorreg/status/1040193524837306368,4,"@PlataformaPetra @Barbijaputa @Nosolopam @JessicaFillol @JudithBoschM @vmm7773 @ciktricstrans @Caro_delOlmo @yayo_herrero @aliciamurilloru @inestabilidades @ana_ni1menos @Irene_Montero_ @Zurine3 @MariaPazosMoran @BeatrizGimeno1 Aumentar los privilegios masculinos en forma de equiparación de permisos de ma/paternidad y convertirlos en intransferibles es ignorar la realidad de que existen muchos tipos de familias, y el que esos permisos paternos se amplíen no garantiza en absoluto la corresponsabilidad"
